8010618941,créer un réseau cloud non managé et la mise en place Mettre en place un réseau non managé avec notre système informatique pour accéder depuis l'extérieur par 2 personnes également de voir ensemble pour optimiser notre site internet dans un 2ème temps,custom
8009498290,Refonte site internet existant Refonte site internet existant Gestion d'une base de données membres SQL Lien entre site et base de données,website
8009535498,"Création d'un espace membre privé sur le site web actuel Bonjour, Nous souhaitons créer un espace ""membres"" sur le site web actuel en rapport avec la création d'un Club donnant accès à des promotions chez nos partenaires/fournisseurs. Le cahier des charges par ordre de priorité (du plus au moins important - en fonction du budget nécessaire, qui n'est pas encore défini): - espace privé propre à chaque membre sur lequel ses informations sont stockées, qui lui permet d'acheter des articles dans notre shop et où l'historique de ses commandes est stocké. - accès à des rabais chez nos partenaires, pour des achats en magasin ou en ligne --> évaluer le besoin d'une application mobile et trouver une moyen que le code rabais puisse être appliqué dans les shops en ligne de nos partenaires. - export sous forme de CRM pour gestion commerciale et mailing. - système de mailing promotionnel mensuel pour informer les membres des offres disponibles. Je reste à votre entière disposition pour tout complément d'information concernant cet appel d'offre. En vous remerciant par avance, Meilleures salutations  Responsable de projet -  Mobile: ",custom
8009586495,Site  Changer le nom suite à un changement de collègue. Changer photos et différents textes,website
8009797818,"Migration de provider Exchange et Webhosting chez Infomaniak Nous désirons transférer nos services emails et Webhosting ainsi que domain name chez Infomaniak. Dans un autre avenir, nous serions éventuellement intéressés à revoir le contenu de notre site Web afin de pouvoir le gérer directement.",migration
8009817606,"Refonte de mon site & Amélioration de son référencement Bonjour, je désire améliorer les dimensions informatiques & graphiques de mon site pour optimiser son référencement. Des connaissances pointues en référencement sont donc bienvenues, car le graphisme, l'ergonomie & la qualité du codage ne suffisent pas pour la visibilité globale d'un site ... Dans l'attente de votre proposition/prise de contact, Bien Cordialement,  -",website
8009883789,"création d'un site web Bonjour, Nous avons besoin d'un site web sur lequel apparaitra : - sur la 1ère page : une présentation globale de notre entreprise - sur une 2e page : détail de nos prestations avec 3 liens pour la présentation de nos 3 types de prestations - sur une 3e page : présentation de l'équipe - sur une 4e page : un formulaire de contact avec nos coordonnées Notre entreprise est dans le domaine de la santé. Nous détenons déjà un nom de domaine : Pas de vente en ligne nécessaire. Merci par avance pour vos retours.",website
8009977044,"Création d'entreprise Projet de création site web e-commerce pour commercialiser. Je souhaiterais une étude tarifaire, mais si possible une maquette et avoir des informations dans les compétences suivantes: - technique (catalogue en ligne, gestion du panier client, gestion des comptes clients, paiements en ligne…), - partie graphique (logo, design, éléments graphiques…), - aspects juridiques (mentions obligatoires, protection des données, conditions générales de vente et d’utilisation…, - maintenance du site et connaître la réactivité en cas de problème.",website
8010242759,"création de site Bonjour, Je souhaite créer pour 2020 un site internet afin de me présenter et me faire connaitre Je suis actuellement en formation de coaching en bien être pour a l avenir en faire mon métier. Pourriez vous je vous prie me conseiller et me consacrer du temps afin de vous expliquer plus longuement mon futur projet. Bien a vous .",website
8010407348,Hypnose médicale Mettre sur pied un site pour une pratique d’hypnose médicale dans un cabinet médical avec possibilité d’interface prise de RV patiente on line,website
8010486236," nous sommes une pme de 30 effectifs, nous avons 5 sites internet en ligne nous aimerions en passer 2 en ecommerce, avec accès vidéos limité dans le temps et payantes, et aussi pouvoir offrir aux clients visiteurs tertiaire l'option de pouvoir modifié leurs meubles de couleurs ou de revêtement, sur une selection prédéfinis, ou d'après un catalogue pré-définis, aussi faire la promotion en reseaux sociaux sur les 5, avoir un bon référencement sur google, et payer moins chers les adwords, l'ensemble en ayant un accès pour pouvoir y intégré nos contenus, je préfère les réponses détailler sur email (j'ai aucune idée du budget), ceci afin de pouvoir faire plus simplement le tris sur les prestataires, je reste ouvert à toutes questions ou complement d'information. la direction",website
8010558680,Maintenance Site WEB Mise à jour du site actuel avec les versions les plus adaptées pour un bon fonctionnement. Maintenance pour une fonctionnalité à long terme,maintenance
8010701669,CREATION OU MODERNISATION DU SITE INTERNET EXISTANT MODERNISATION OU REFONTE TOTALE D'UN SITE INTERNET DE VENTE DE VINS EN LIGNE. HISTORIQUE ACTUALITÉ LES VINS ... QUELQUE CHOSE D’ÉPURE ET DE COMPRÉHENSIBLE MAIS MODERNE,website
8010840256,Gestion technique du site et de ses contenus médias - Gestion des mises à jour du site wordpress - Modification des contenus médias - Création de nouveaux onglets - Création de sous-onglets - Maintenance du site dans sa globalité - Retouche cosmétique du site,maintenance
8010894874,Boutique boutique avec deux possibilités 1 avec abonnement ( gestion des abonnements) 2 sans abonnement vendre divers produits avec deux prix (avec ou sans abonnement) gestion de stock et abo offre mensuelle etc,website
8011003231,Site internet  Nous sommes une agence de travail fixe et temporaire. Nous avons besoin d avoir la présentation de notre société Nos Prestations Nos annonces Poste libres Nos recherches candidats Des liens direct sur nos e-mail etc... Je suis le responsable pour la création du site.,website
8011435454,"Adaptation du site Adaptation du site et élargissement à 15 autres articles. Gestion du site par moi même (des photos, des textes, des prix, des promos et réductions)",website
8011472625,Migration vers Infomaniak - Prestashop Bonjour J'ai besoin de migrer un (des) Prestashop vers mon espace Infomaniak. Merci,migration
8011475769,"Cherche sous-traitant pour le site d'un de nos clients Mesdames, Messieurs, Nous recherchons un partenaire pour sous traiter l'ensemble des sites de nos clients, mais dans un premier temps faire la refonte graphique du site  en s'inspirant du site de la maison mère, , plus particulièrement la page produit avec de légères animation comme sur la sélection des matériaux. Le site est fait sur Wordpress et doit le rester. Un devis approximatif est urgent, ensuite le délai de réalisation serait de 1 mois. Merci d'envoyer le devis ou les questions par retour d'email. Merci d'avance pour votre offre.",custom
8011570518,"Filtre SIEVE Dans le cadre d'un archivage de masse des anciens emails stockés dans nos comptes de messagerie IMAP, nous avons besoin d'un script SIEVE permettant de réaliser les opérations suivantes sur les serveurs de messagerie d'Infomaniak: Conditions et contraintes: - Tous les dossiers IMAP d'un compte, à l'exception d'un dossier de destination (voir les paramètres plus bas) - Le script doit être utilisable sur n'importe quel compte de messagerie de notre domaine hébergé chez Infomaniak Fonctionnalités: Le script doit pouvoir réaliser les opérations selon la séquence suivante: 1. Stocker dans une variable le chemin du dossier IMAP orginal des emails, par exemple ""Projet/2019/ClientA"" 2. Ajouter la valeur de cette variable au début du titre du message ou en tant que 1ère ligne du corps du message suivi d'un caractère de séparation qui reste à définir. Note : Les données originales contenues dans le titre ou le corps du message doivent être conservées. 3. Déplacer tous les emails de tous les répertoires IMAP (expecté ceux du répertoire de destination) du compte de messagerie dans un répertoire de destination du même compte de messagerie (voir les paramètres plus bas), par exemple ""Archivage/Input"" Paramètres: Le script doit pouvoir accepter les paramètres suivants: - pJour = Âge des emails à archiver. Si pJour vaut 180, tous les emails reçu il y a 180 jours ou plus sont impactés - pDestination = Dossier IMAP dans lequel déplacer les emails Des spécifications plus détaillées seront transmises sur demande",custom
8011714947,"Refaire e-commerce complet - URGENT !!! Bonjour, je recherche actuellement le meilleur partenaire pour me refaire mon site e-commerce. Mais également pour d'autres missions. 1)  Ce site sera entièrement à refaire en prenant comme exemple l'esthétique de :  Et le quizz et la structure de :  Il faudra également l'optimiser et le référencer. 2)  dans un second temps. 3) Remettre à jour et optimiser mon blog :  La deadline pour la première mission est au plus rapide. Je cherche un partenaire de confiance a qui ensuite également confier la maintenance mensuelle de mes différents sites. Ces sites ont besoin d'avoir une logique et une même ligne directive, d'ou mon besoin d'un seul et même partenaire pour gérer tout cela sur le long terme. Pour être efficace, contactez moi tout d'abord par email, et nous fixerons un entretien téléphonique si votre profil m’intéresse. Je sais ce que je veux concernant le site Pimp'up, d'ou les exemples, donc ne me contactez pas si vous ne pouvez réaliser ma demande. J'ai déjà perdu pas mal de temps, donc je suis intransigeante sur ce point. En vous remerciant par avance, Cordialement",website
8011730028,"Site Je cherche une personne pour terminer mon site créé avec Opencard vu que la personne qui s'en occupait n'a pas fait les choses correctement, soit, CHF 1'500.- de perdu... Ce site est un site d'information concernant des supports publicitaires (briquets, stylos, T-shirts, affiches publicitaires, etc...) avec demandes d'offres uniquement. Photos et descriptifs (couleurs, dimensions, etc...) de chaque produit. Formulaire de contact. Créer une liste de partenaires avec lien vers leur site.",website
8010985951,"Site WEB Bonjour, Je souhaite la gestion de mon site internet Merci",website
8011397913,Migration Mise à jour du site en wordpress après migration,migration
8011567901,"bureautique Site commercial depuis lequel on peut, via un paiement Paypal et un abonnement (mensuel ou annuel), télécharger des (tests) fichiers Office.",website
8009493010,"Site internet J’ai un site wix en fonction, un autre, wordpress en suspend. J’ai une image graphique de base, des textes.... J’aurai besoin de revisiter cela et de démarrer quelque chose de solide avec un vrai web master et pouvoir être un minimum formée pour pouvoir gérer mon site moi même.",website
8009495814,"Nettoyage et sécurisation de notre site web après un hacking + soutien technique Bonjour, Notre site a été piraté pendant l'été, via un plugin. Malgré un premier nettoyage, le problème est revenu et persistant (ouverture de pages inopinées). En outre, après les derniers update, le fonctionnement même de wordpress est dégradé: je ne peux plus insérer d'images dans une page ou un bloc. LA bibliothèque média ne répond pas . Alors que les images sont bien présentes dans le répertoire. nous souhaiterions : 1/ réparer la plateforme et notre site 2/ sécuriser notre site Dans un second temps, nous aimerions avoir un partenaire sur qui compter pour optimiser notre site, le refondre éventuellement, avoir une interface technique en cas de besoin. Actuellement notre site est en mode maintenance. Mais cela ne peut pas rester en l'état, car c'est un réel outil quotidien de communication avec nos utilisateurs et clients. Merci beaucoup pour votre aide.",website
8009725723,transfert Hébergement Nous avons 3 sites internet dont 2 e-commerce et nous aimerions les transférer vers infomaniak. Donc nous cherchons un support pour s'occuper de ce transfert.,migration
8009971856,"Rapatriement site internet de l'Espagne en Suisse Bonjour, depuis un mois, notre association a élu domicile en Suisse. Initialement en Espagne, nous souhaitons transférer le site en Suisse. Nous disposons d'un hebergement web chez Infomaniak et nous aimerions l'utiliser pour heberger le site internet développer en espagne appelé. L'agence web espagnole va nous transferer les codes de de transfert pour le faire. Et j'ai besoin d'être accompagné pour récupérer correctement la base de données de  Une fois cette mission réalisée, j'aurais besoin d'aide aussi dans un deuxième temps pour mettre à jour les sites internet suivants : en vous remerciant pour l'aide que vous pourrez m'apporter, je suis à votre écoute pour en discuter. cordialement",migration
8010241371,Déplacer et optimiser mon site Changer d herbergeur en gardant mon nom de domaine Et par la suite voir pour des améliorations. Apprendre à gérer seule mon site.,migration
8010558778,"Nouveau site (Presatshop ou autres) Bonjour, Actuellement notre société dispose d'un site internet sur Prestashop 17.5.2, nous voudrions le nettoyer car suite à des erreurs de notre ancien système d'importation de produits via Json de nombreux répertoires vides ont été créé dans le répertoire image. Nous souhaitons donc un nouveau site (sous prestashop ou autres selon les avantages...), ou un nettoyage de l'actuel, avec l'amélioration pou la création d'un nouveau module d'importation. Le système d'importation doit pouvoir fonctionner avec des fichiers Json ou CSV, il faudra intégrer un scripte pour intégrer proprement les descriptions détaillés fournit au format html. Un exemple de fichier CSV ou Json peut être fournit pour préanalyse. Le fichier Json, et CSV (Pour cette fonctionnalité on pense à une ou plusieurs taches de cron, et d'imposer des règles dans l'importation tel que si quantité inférieur à 3 par d'importation...), avec un système automatique qui désactivera/ou indiquera les produits non disponibles (nous revendons des produits informatiques qui peuvent devenir obsolets). L'importation doit se faire plusieurs fois par jours avec une fois photos, descriptions, quantité, images, et une fois avec uniquement les quantités et les prix à mettre à jour. Nous avons donc aussi besoin de conseils pour que le système soit bien pensé avant sa réalisation, il est donc important que notre prestataire ait de l’expérience dans les E-shop. Concernant l'hébergement nous recherchons une société capable de gérer l'ensemble, et qui sache gérer les réglages serveurs pour que le site soit performant et que l'importation fonctionne convenablement. Une discussion préalable permettra de bien faire comprendre nos besoins, Concernant le budget nous sommes ouverts, en sachant que le projet doit être exclusif à notre société (exemple si le développement d'un module est nécessaire il ne pourra être revendu à un de nos concurrents sur le territoire Luxembourgeois).",website
8010809456,"Reprise de données sur un serveur sécurisé en CH Bonjour, je recherche pour un de mes clients une solution de reprise de données sur un serveur en CH sécurisé. La reprise de données donnera lieu à des enregistrements sur une base de données. Le chargement sur la base se fera via le cloud lors de la prise de commande. La base de données doit avoir une dizaine de champs alpha numériques, pouvoir être accessible depuis un pc pour interrogation. La base de données peut-être un fichier excel pour commencer. Bien à vous.",custom
8010985724,"coaching e counseling Esiste già una versione del sito . Ho bisogno di renderla più snella, eventualmente modificarla anche nella grafica, nonchè renderla responsive. Inoltre ho bisogno di una persona di riferimento che mi appoggi dal punto di vista tecnico per tutte le problematiche legate alla vita del sito (panne, aggiornamenti versione worpress, plugin ecc.), compreso il collegamento delle mail (attualmente entrambi su infomaniak, e che intendo mantenere lì), newsletter, campagne (attualmente con campaign monitor).",website
8011121411,"Création site web Nous souhaitons créer un site internet. En effet, nous envisageons d'ouvrir une nouvelle société active dans les diagnostics immobilier, pour répondre à la demande croissante de nos clients de notre société active dans l'immobilier. Raison pour laquelle, nous souhaiterions avoir des offres à ce sujet.",website
8011343550,Migration et mise à jour Mon site sur wordpress a besoin de mises à jour et de pouvoir terminer la migration sur la console Infomaniak. Visiblement il y a un problème car je n'arrive pas à visualiser mon site sur la nouvelle console. Merci de me faire un devis soit en CHF ou en euros.,migration
8011361702,Optimisation du référencement du site J'aimerais améliorer le référencement naturel de mon site,seo
8011462400,Create b2c & b2b website for hotels & flights Create website .com or .it as main page for hotels & flights for b2c & b2b but all pages under main website have there own link.,website
8011475440,"Bikers / Association 19ans Bonjour à tous, Je reprend une grosse association de Bikers qui a un site internet ancien en THP5.3. 63 Go de données aspirés. Une vrai bible de la moto Harley Davidson. Notre problème est le suivant : Incapacité à gérer l'ancien CMS Nom de domaine chez Infomaniak. Notre idée est d'avoir un site chez Wix ( page code ) par exemple et de faire une page en HTLM de l'ancien site directement sur le nouveau tout en gardant son look d'origine. L'objectif est de laisser un accès en consultation du vieux site PHP 5.3 avec un format HTLM, sur un site moderne en guise de souvenir. Merci beaucoup.",website
8011523144,"Création site internet photographe Je viens de crée un site internet avec wordpress et le thème Enfold. Je souhaiterai crée des galeries photos avec la possibilité de les commander en ligne directement. Par exemple : En ouvrant un album, nous voyons toutes les photos et sur chaque photos, nous pouvons cliquer sur panier et choisir le format désiré.",website
8011601794,"Changer d'hébergeur Bonjour , Je souhaite changer de nom de mon site et l'heberger chez vous ,faire une migration totale de mon site existant. Sincerement",migration
8011686705,"Ajouter solution de paiement pour site CBD Bonjour, Nous sommes à la recherche d’une solution afin de pouvoir accepter les paiements VISA / Mastercard pour un e-commerce de produits dérivés à base de CBD. D’avance, merci pour votre aide.",website
8011570577,Postfinance Finalisez les crédits cards chez Postfinance,website
8011238927,"Demande d'offre pour hébergement de notre site Internet Bonjour, Nous étions à l'époque client chez vous et nous aimerions une offre de votre part pour l'hébergement de notre site Internet. Notre site est actuellement hébergé en Italie chez Arcadia. Nous avons constaté que cala pose de nombreux handicaps. Nous aimerions donc que vous nous estimiez un budget pour : - Le transfert de l'hébergement du site de l'Italie à chez vous - L'hébergement de notre site Internet - La gestion technique du site pour les mises à jours complexes ( changement de configuration, ajout de contenu, etc.) - Votre support et aide pour nous permettre de faire des mises à jours simples (changement de photos, ajout de texte, post de News, etc.) - L'adresse de notre site : Merci d'avance de nous faire parvenir un budget pour :",migration
8011366498,Erreur suite migration nouveau serveur Infomaniak m'a proposé la migration de notre site vers son nouveau serveur. Il se trouve que le test met en évidence que notre site ne fonctionnera pas sur le nouveau serveur. La personne qui avait cré notre site n'est plus joignable. Merci de me contacter au plus vite car la migration doit être terminée tout prochainement.,migration
8009766131,Onlineshop Ich bin eine Private Person keine Firma. Ich benötige nur die Basis eines Funktionierenden Onlineshop mit Direkter Zustellung per E-Mail des Gekauften Online Codes. (Wie zb. XY123 gibt 10% bei Zalando) Bezahlungen Direkt im Onlineshop ist nicht nötig. Ich kann selber programmieren wenn ich die Basis habe! Es kann gerne mit Mysql sein... Noch zu erwähnen ist das die Produkte (Online Codes) ein Ablaufdatum haben. Also müssen dei Produkte zu eine Vordefinierten Zeitpunkt Aus dem Shop Automatisch entfernt werden oder auf unsichtbar gestellt werden. Preis ist verhandelbar.,website
8011583979,Jelastic Umgebung prüfen Prüfen und ggf. optimieren der Jelastic Umgebung anhand bestehender Anforderungen.,custom
8009546221,"App DATI / PTI J'ai développé une main-courante électronique full web pour PC-sécurité (Mysql, PHP). Herbergement chez Infomaniak sur server cloud. J'aimerais avoir sur un smartphone PTI une app qui soit connectée en temps réel à la base de données. Cette app doit : - pour voir communiquer en temps réel la position GPS du PTI - scanner des QR codes (les QR codes sont disposés à divers endroits du bâtiment, et lorsque l'agent de sécurité fait sa ronde, il doit scanner chaque QR code pour valider sa ronde) - pouvoir prendre des photos et saisir du texte (remonter un problème,une anomalie... dans la main courante) : formulaire de saisie avec menu déroulant/case à cocher pour le type d'événement, champ pour décrire l'événement, + possibilité de prendre une photo. - créer une alerte SOS par SMS/email lorsque le PTI est en position horizontale ( Dispositif d'alarme du travailleur isolé ) L'app doit fonctionner même hors couverture wifi/GSM (par ex. au fin fond d'un parking), puis se synchroniser lorsque le PTI peut se reconnecter au WIFI/GSM. J'ai besoin d'une haute sécurité des données (être sûr que les données de l'app ne soient pas pompables!) Accès à l'app par un login/passw individuel. Aucune idée du budget, c'est la première fois que je fais ça! J'ai mis 1000CHFau pif !",application
8009567685,"CONCEPTION DE SITE DU CFD Bonjour Nous sommes une entreprise de service numerique, nous souhaitons sous-traite la conception des sites de nos clients à des professionnels.",website
8009972306,cours Création d'un cours de langue en streaming payant,custom
8009984509,"Base extranet d'échange de données Il s'agit de mettre en place une base de données d'échange en ligne sécurisée, de programmes audio, dont voici le principe : Il y aurait les utilisateurs (les radios). Ces utilisateurs pouvant faire partie d'un ou plusieurs groupes. Chaque radio pourrait déposer des contenus audio via un accès FTP dédié par radio ou via une interface web. Chaque contenu audio est composé automatiquement de 3 éléments : - Le fichier audio - Le fichier image associé - Le fichier XML contenant toutes les informations liées au contenu (Titre, Artiste, Catégorie, Voix, Points d'intro, d'enchainement, Hook...) Une fois le ou les contenus audio envoyés par une radio, le système devrait l'indexer automatiquement dans la base de données (via le fichier xml) pour le mettre à dispo des utilisateurs du même groupe. Chaque utilisateur aurait ensuite la possibilité de faire une recherche multi critères dans la base et de télécharger via l'interface web le ou les éléments qui les intéressent (comprenant à chaque fois les 3 fichiers associés, audio, image, XML). Il faudrait évidemment un super utilisateur qui puisse contrôler les utilisateurs, gérer les fichiers, et qui envoi quoi et qui télécharge quoi.",custom
8009986629,"Optimisation du Site web Optimiser mon site installé sur notre serveur Cloud afin que la charge du serveur baisse et que le site charge plus rapidement SUIVRE LES INSTRUCTIONS d'INFOMANIAK Avoir un bon score dan PageSpeed suivre les recommandations de Google PageSpeed Insights (https://developers.google.com/speed/pagespeed/insights/) afin d'optimiser votre site internet. Les points relevés concernent en effet la conception du site Internet et non la configuration du serveur. Si le résultat du test vous invite à autoriser la compression des ressources sur votre site, vous aurez besoin du guide suivant: https://faq.infomaniak.com/2013 en cas de lenteurs depuis l'étranger, envisager l'activation de DNS Fast Anycast: https://faq.infomaniak.com/2323 installer et configurer un système de cache sur votre site afin d'éviter les accès redondants aux bases de données et d'accélérer l'affichage de votre site: https://faq.infomaniak.com/1162 suivre nos recommandations de tests: https://faq.infomaniak.com/978 tester la connexion FTP à votre site avec 2 programmes différents: https://faq.infomaniak.com/1083 scanner votre hébergement à la recherche de virus: https://faq.infomaniak.com/857 purger régulièrement les bases de données MySQL et supprimer les entrées inutiles utiliser la dernière version de PHP compatible avec votre site/CMS/application Web: https://faq.infomaniak.com/2053 éviter l'usage d'images, de compteurs, de CGI ou de médias hébergés sur des fournisseurs externes, car si ceux-ci sont inatteignables, votre site semblera lent désactiver les extensions superflues qui consomment beaucoup de ressources dans votre CMS mettre et tenir à jour les CMS/applications Web régulièrement mettre en place un délai de navigation pour les bots d'indexation, car certains ont un fonctionnement très ""agressif"". Il est possible de limiter leur impact en mettant en place un Crawl-delay: https://faq.infomaniak.com/2136 consulter les éventuels error-logs qui regroupent toutes les erreurs générées par votre site. En corrigeant ces erreurs, votre site sera plus performant: https://faq.infomaniak.com/1926 consulter les éventuels slowlog MySQL. Ils regroupent les requêtes qui prennent plus de 5 secondes à s'exécuter. Il est important de corriger les requêtes listées dans ce fichier: https://faq.infomaniak.com/1676 SURTOUT MAINTENIR L'ASPECT VISUEL DU SITE, MAINTENIR TOUTES LES DONNÉES ET ARTICLES DU SITE",seo
8009992753,"Modification légère et régulière d'un site Merci de prendre contact avec moi par téléphone ou courrier et non par email. Mon numéro:  J'ai besoin que quelqu'un intervienne sur mon site une fois par année pour changer la date d'un document. Je n'ai pas de connaissances en informatique ni d'ordinateur, donc j'aurai besoin que la gestion soit complètement prise en charge.",maintenance
8010044325,wordpress dans premier temps securiser site wordpress hebergés chez infomaniak actuellement tournant sur wordpress.com puis les rendre accessibles sur portable web app ios et android wordpress avec modules minima newsletter externe infomaniak perfereais budget mensuel je ne connais pas les outils pour securiser sites et prefere competences externes ai deux structures (asso) et (conseil),seo
8010060995,"Site internet Cabinet de psychiatrie et psychothérapie pour le quel un début de travail pour un site avait été entamé mais resté inachevé. A revoir , modifier et mettre en fonction et si nécessaire s'occuper du suivi.",website
8010147143, Migrer et sécuriser le site actuel,migration
8010147316,"Création de site web pour association de jeunes Bonjour, Je souhaiterais créer un site web pour une association de jeunes qui sera basée sur un modèle déjà existant. prière de rentrer en contact avec moi.",website
8010166441,"Bonjour, Je désire passer sous l'interface wordpress pour mon site, j'ai toutes les photos et les éléments graphiques pour le site, j'ai commencé à travailler sous Wordpress mais j'ai besoin d'aide pour terminer. Merci de me contacter",website
8010166442,"modification de mon site internet - besoin de modifier le thème afin que mon site soit mieux lisible sur les smartphone. (ergonomie) - mettre en place les adaptations nécessaires afin de rendre le site plus visible sur le marché. (balises? etc) - apporter éventuellement un savoir faire en terme de design ou d'ergonomie pour rendre le site plus attractif, sans pour autant modifier l'âme du site dans lequel mes clients retrouvent mes valeurs et mon ethique - évolution du site vers une version bilingue Français / Anglais",website
8010197869,1000% compatible avec autocad Gestion et sauvegarde + couplage avec un autre appareil supplémentaire pour 2ème sauvegarde,maintenance
8010329406,"Migration site Prestashop + Email + plus réglages serveurs pour module d'importation Bonjour, Je recherche un prestataire pour migrer site prestashop et réaliser ces taches : -Migrer mon site prestashop actuel vers un serveur dédié infomaniak -Migrer les 4 adresses mails vers infomaniak -Régler le serveurs avec PHP 7.1 et probablement d'autres librairies pour que le module d'importation fonctionne correctement -Paramétrer deux taches de CRON sur le serveur Cet appel d'offre remplace l'ancienne qui n'était pas assez précise Budget à définir ensemble",migration
8010460560,"escorte/dominatrice Bonjour, Suite à mon nouveau projet, je suis à la recherche d'un webmaster pour la création d'un site internet, décrivant mon activités et surtout permettant à mes suiveurs d'acheter mes vidéos. la priorité absolue de ce site étant ; la bannière de paiement sécurisé système de paiement automatique ; commande/livraison le produit vendu ne doit plus leur êtres accessible après 48h de plus, une possibilité de proposer mes service via la webcam. Idéalement un webmaster avec des références dans mon domaine. Dans l'attente",website
8010725320,migration de mon site web et noms de domaine de Kreative Media à Infomaniak Bonjour je dois rapidement transférer mes noms de domaines et un site internet non terminé actuellement hébergé chez Kreative media pour le transférer sur mon nouvel hébergement Infomaniak. Je dois faire cela d'ici au 12 janvier 2020 car je dois annuler mon abonnement Kreative Media. Merci d'avance de me contacter par téléphone de 17h à 21h. Avec toute ma gratitude,migration
8010873687,"Créer un site comme ""local.ch"" Bonjour, Je recherche un webamaster pour créer un site tel que ""local.ch"", avec la possibilité également de cocher de 1 à 5 étoiles pour indiquer l'appréciation. Merci de vos retours par téléphone. Cordialement,",website
8010913774,"Référencement Mon site s'affiche correctement, sauf si je tape dans la barre du moteur de recherche, auquel cas c'est la page qui s'affiche (mais dès que je clique sur un lien dans cette mauvaise page qui s'affiche, je rebascule vers mon site lui-même. Je souhaiterais que lorsque quelqu'un tape dans la barre du moteur de recherche il soit directement dirigié vers la bonne page. Est-ce possible ?",seo
